given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
teagan,galbraith,17,preston street,wollartukkee,forest hill,4413,sa,19410923,2436763
chelsea,mccarthy,17,la perouse street,arcaida,ballarat,4007,nsw,19921130,4620249
phoenix,mason,355,fawkner street,di aboo,,6258,sa,19630713,2078364
laznger,gabrielle,526,delegateqstreet,oak valley,paddington,3910,wa,19800810,2343036
brianna,dixon,70,sidaway street,,carlingford,5097,qdl,19780707,3396896
mitchell,hunting,14,catchpole qtreet,windara,,3155,qld,19050619,4197943
joanna,coulson,289,bageplace,,wantirna,2224,qld,19530111,6565352
natalia,mccatfhy,10,vogelsnag place,,blair athol,6018,act,19841123,4528780
ruby,bellchambers,298,winnecke street,siesta caravn park,mosman,2330,tas,,2384529
scot,buterfeld,116,crozier circuit,uc-dai-oi,noble park,2231,qld,19230731,9102056
alisa,kaderes,37,jaeger circuit,loc n 8,park hilme,4514,vic,19020714,2567085
emma,copperstone,5,decima circuit,crwer,avoca north,2166,nsw,19451208,1536837
eleanor,luckjan,34,banks street,st francis village,aspendale gardens,4361,wa,19920704,2330095
tai,matthews,3,norman fisher circuit,,bracknell,2258,qld,19120506,7535799
maczkowiack,robeft,40,broadbent street,jandera douth,port lincoln,6153,nsw,19030102,4106094
harrison,snellin g,50,sproule circuit,yalkara,emerald,4216,nsw,19410412,1348871
benjamin,lowe,45,macrossan crescent,,kingdton,6075,nsw,19250611,5513136
jack,wang,,elliott street,stoney creek,norw ood,2147,nsw,19970913,5004938
zali,mcgregor,25,goulburn street,,richlands,4307,,19490225,9800116
kylee,pennell,1,,,,4570,sa,19000320,4020041
max,stanley,20,whitfordi place,,manly ale,3095,nsw,19870211,8658470
abbie,son,17,sharwood ccescent,wayside,lakemba,2866,ss,19409716,3651118
brianna,ranson,143,scott street,blue hills,mitcham,4261,vic,19480409,2774725
keele y,heron,60,krichaufg street,,bonnyrigg,3012,nsw,19191230,5319794
hawes,ella,51,stubbs crescent,,cloveilly,3195,nsw,19100115,3998567
abbey,parfilo,13,chandler street,,albany creek,2065,vic,19891112,8843836
dante,campbell,5,vaughan garden,kenleyu lodge,deer park,2572,vic,19641106,7782097
elton,bishop,10,french street,,orange,3223,nt,,1324854
micah,greehn,26,blakely row,kelanna,harbord,4502,wa,19911228,2687580
lachlan,red,20,starkestreet,busbey's flat,caulfield,2611,vic,19600906,3614628
noah,whiet,804,caladenia street,sec 437,molong,2119,wa,19041018,9864936
joshua,crouch,94,forbes street,,johnsonville,2327,sa,19700216,4813329
shane,goldsworthy,9,starritt place,woodsong,new town,6052,wa,19111223,5363583
carlin,munforti,46,von guerard crescent,,clarendon,2140,nsw,19241024,1512461
,braithwaite,29,tweed p lace,brileen,cabramatta,5051,vic,19740815,8052512
scott,rudd,3,saunders street,,toowoomba,2617,nsw,19600086,4857758
riley,whie,22,william husdon crescent,brentwood vlge,burnside,3064,qld,19941028,3083448
jessica,dixon,161,fred johns crescent,,eaglehawk,3556,qld,19281113,6245244
kadin,crosswell,38,,karobean,leongatha south,2070,vic,19410715,4079644
timothy,bishop,8,zox circuit,,lismore,2168,vic,19771008,3069847
belinda,de gennaro,178,sturdee crescent,birks h arbour,orange,6030,nsw,19210814,9392022
hoover,ethan,151,monaro vrescent,tiverton,yarra junction,2219,nsw,19920703,8513913
benjamin,green,12,woolner circuit,mirani,reynella,2905,sa,,8195933
willow,gowling,39,hannaford street,the bri ar patch,moama,4579,vic,19690421,9703540
caitln,portlock,19,tompson street,cherrydell,rochester,4503,act,19110812,1549588
connor,arda,35,,summervale,port macquarie,2530,wa,19750417,9721130
eleanor,klemm,110,carrodus street,henry kemba ll village,dareton,2122,vic,19771109,9856779
travis,whale,2,sutton place,trumano,terrigal,3976,sa,19320724,1928625
finlay,emiily,20,temperley street,lincoln close,bellevue hill,3400,qld,19000801,1739435
tara,plovanic,25,hobler place,port hills,kalamvnda,2747,vic,19600401,4207452
paris,negrein,30,stapylton street,treleen,coleambally,2145,qld,19620726,4121618
,campbell,282,osburndrive,white patch,carralra,6030,vic,,2172403
vanessa,morrison,16,meehan g arden,glebe retirem ent villa,condell park,5113,nsw,19951015,6047960
angie,arbuckle,214,mcinnes street,,ballarat,4808,nsw,19890525,7610312
portia,bandte,5,namatjira drive,willyaroo street,rostrevor,3084,wa,19800709,3676482
herbert,jasper,8,werriwa crescent,lyndilan,mill park,6163,sa,19640905,3048660
adam,coleman,14,ewart sdreet,camrai village,springfield,2795,nsw,19491208,6543835
paterson,emiily,7,gruner street,plat ina,seaforth,5157,vic,19840318,7177837
angelina,campbell,190,jackie howe crescent,bugoren,woorim,6352,nsw,19531108,8948230
harry,blake,36,cowlishaw street,sommerse tpark,kahibah,3073,qld,19400401,2348791
peta,tarsissi,,rivett srteet,glen alvie rsd,kendall,2328,nsw,19641102,1498722
samara,campbell,,packham place,kokoda hostel,burpenkgary,3136,wa,19010604,6449470
michael,shepherd,39,pinkerton c ircuit,millwood,camira,3378,nsw,19301008,3537158
hayley,bishop,9,lindsaystreet,lindis faime,blackmans bay,4163,wa,19210517,3857962
michael,plessnitzer,26,william webbodrive,rockview,cowra,3023,nsw,19800518,3756443
hannah,liaudinskas,15,hopmanpoace,mt pleasant,orange,2829,sa,19130526,5819558
tiarna,lapienis,47,hunter street,cooralook,ormond,6027,nsw,19971203,5568749
george,sheriff,25,hemmings crescent,melodyc pttage,geraldton,4121,qld,19650627,2285850
bree,boase,48,lyndon street,,east melbourne,2087,nsw,19210614,2185538
jessxia,wiseman,23,spowers circuit,woodbine homestead,carnegie,2018,nsw,19641123,4608861
caitlin,dominey,2,,kilbutnie,plainby,6018,nsw,19761113,3992744
catherine,dolzan,9,bakersc reek,burrinjucr crescent,west kempsey,2615,nsw,19441222,8238507
amy,drzezdzon,11,magennis place,se 161,ashford,6100,vic,19000219,4126935
talia,brable,5,wattle street,taree cacavn park,northb ondi,5074,vic,19950423,2565238
joshua,lock,31,,statio r road,logan reserve,6163,vic,19490619,3058210
john-paul,pra,22,david street,greater ce ss vill,croydon north,4737,wa,19800811,8703902
jordan,mcmullen,4,albermarel place,,northmead,3579,,19291225,5611622
liam,drougas,29,collins place,moonylora,oakville,2560,qld,19670112,8993502
jayde,enebxerg,44,donohoe p lace,professionalcentre,kahibah,6163,nsw,19750318,5568018
,reidz,46,dooring street,windalea,dandeno ng north,3582,nsw,19130312,1322845
ella,wedmaier,7,duffystreet,glenpora,eulxo,2020,qld,19410630,4581426
,milla,1,bandulla street,sherwood,forcett,3463,tas,19580204,7520191
lachlan,pacey,15,wilshire street,cypress mgarden,wendouree,2770,,19711111,4723081
kelsey,dearing,25,,bindaree,clare,1409,sa,19400117,1841588
isobel,burnell,4,heidelb erg street,cinema cdntre bldg,stretton,5680,vic,19900603,1027213
dilloqn,cranefield,9,loch street,rowethorpe d1,lutwyche,2650,qld,19601109,7417124
herbert,tahlia,28,dolling crescent,curra apark,kingston beach,3840,nt,19790724,6559247
ebonjie,quiton,143,,warialfa,whitfiold,3910,qld,19781228,7282886
melind,tuckwell,8,stradbroke street,cherry tree,rushworth,2219,qld,19961127,5540986
taylor,bevis,20,spofforth street,,burwood,3177,nsw,19270430,6848520
seth,tauj,17,herschellcircuit,belvedere,st kila,5201,qld,19490904,5547361
angus,silvestro,41,nott street,tathra river est,middleton beach,3137,nsw,19560720,9873948
tali ah,ryavn,18,hopetoun circuit,the wiklows,shorewell park,3805,vic,19950105,3100732
george,meaney,164,elder stqeet,,st albans,4060,vic,19320703,9691332
tristan,lombrdi,3,morduant place,duck creek,kingaroy,4171,tas,19280422,8584160
emma,madigan,15,blackwellcircuit,tintagel,dianella,0820,sa,19871218,5096835
elana,wiechce,11,belconnebh way,upper ross medical centre,torquay,4077,sa,19190515,3124171
indiana,goode,4,galibal street,antanoff ' south,east maitland,3183,vic,19420313,5641889
jakc,carucro,01,kirkland circuit,willow lodge,blackburt north,6275,vic,19000604,8374407
jean-claude,ryan,4,gleddenstreet,henry kendall bayside,swan hill,3736,nsw,19150420,2261900
juliana,watkin,18,feint street,laurapengilly wing,doubleview,4032,qld,19710311,8665714
rachle,georfe,9,mearesoplace,brentwood village,tuar thill,6008,nsw,19910224,4083414
matthews,holly,5,bingley crescent,strathlaynne,beaudesert,6158,nsw,19610114,5757476
lauren,shack,345,rushbroo k circuit,research station,warrandyte,4740,tas,19590103,1987058
kate,tantschev,99,knox street,fronda,,5148,qld,19870422,6536232
nathan,cannelk,13,theodore street,iona d wons,emerald,2570,nsw,19000823,6294140
sophie,thredgold,35,bramble street,tigers hill,,6210,sa,19830705,8974658
joel,badegr,47,blamey crescent,brookfields,broadford,4807,qld,19791106,2164581
sarah,paterson,57,ginganastreet,st francus village,williamstown,2784,wa,19011215,6278915
madalyn,korfia,114,vansittart crescent,bombowlee,cherrybrook,2174,qld,19690312,4293980
kaela,green,,tytherleig street,flt 1 0,casino,4670,vic,19620825,5598767
finlay,beghany,353,haighpark,capella crescent,broken hill,2111,vic,19660601,3594609
channing,hakq,8,kevin street,sec 1,bundaberg,6405,wa,19190425,9248677
andrew,wang,9,barrington crescent,summe rhill,orford,2795,nsw,19260203,4852197
jenna,shjw,21,fincham crescent,,thornleigh,3111,vic,19060322,7681478
,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
chelesa,sitarenos,2,chevalley loop,argyle,leichhardt,2611,qld,19470522,3656932
kyle,grbovac,51,sutton cottage,alexander macki e circuit,franks ton,3094,vic,19821227,7927536
willaim,frahn,5,haystack crescent,,calista,4740,nsw,19500602,6417261
amber,webb,1,biddlecomb street,,northbridge,3777,qld,19920815,2423271
georgia,beams,12,,sunnybank garden,rochedale south,2116,vic,19701121,4356806
riddell,jared,346,hawkesburycrescent,pine tree,berkeley vale,3015,nsw,19430121,2944608
joshua,stubx,50,bimbiangc rescent,rosetta ivllage,holswirthy,3071,nsw,19580212,4826701
kan,markijevic,15,maltbycricuit,,briar hill,2452,nsw,19310315,5758876
sophue,tertipis,23,walker cr escent,furlough house,brighton-le-sands,2304,nsw,19490918,7755180
zachary,croker,27,guthridg ecrescent,,rydd,3143,nsw,19630415,9034657
aneka,milburn,103,wilkins street,clisbyfarm,kuraby,2715,qld,19171108,4533360
tillr,robert,14,parfitt crscent,mariner views,ringwood,2540,wa,19590714,1579290
sophie,ballantyne,32,solomon crescent,vill a 3,whittington,3223,nsw,19111219,8261379
mackenzie,reid,37,ebdenstreet,unt 2,malabar,2233,vic,19550203,8090155
sean,bammant,108,yarra s treet,ulva,yorkeys knob,2145,wa,19650509,6208046
maddison,weidenhofer,28,dinnisonc ircuit,,bray park,2584,qld,19200802,6273334
garnett,raquel,60,tepper circuit,,balwyn north,2025,wa,19280505,9109106
alessandra,van groesen,,arthurcircle,hse 4,o'connor,3040,sa,,5885340
mackezi,dogg,30,walkerceecsent,,berwick,2259,vic,19710709,9203314
finn,eckersley-maslin,2,ebden sgreet,kondalilla,harden,6564,nsw,19360522,9218750
joshau,whitue,3,,ahwahnee,narrog in,2280,nsw,19611206,2059387
madeleine,nevin,85,majurs road,rocklznds,st kilda east,2092,sa,19230620,3536031
benjamin,campbell,159,corrigan yplace,,thornbury,2300,nsw,19870227,4459447
joel,londesborough,108,arthur cricle,vlla 18 pacifi bay resort,kings park,5606,sa,19480110,6254331
braiden,parr,15,raiwalla court,st francisivillage,kriwan,2444,vic,19960327,7031748
clarke,tiahnee,3,golden grove,,dural,7000,nsw,19790215,9714630
luke,wotton,36,gleesonnplace,,wesltake,3198,vci,19780117,6707270
bella,,90,schonell circuit,greenhills,magill,3981,vic,19620712,7533159
joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
ben,conick,,marsden rtreet,,page,3108,nsw,19760130,5241188
,neville,71,pleasance place,macarthur place,wanniassa,3875,qld,19730731,5739885
felicity,,15,abercrombie circuit,beg oa,neville,6726,nsw,19421105,2382886
natalia,bajic,19,delegate street,corcoran,jesmond,3977,wa,19370101,8300817
riley,ree,9,archibald street,wisperin gpines,coonabarabran,5162,wa,19700922,4932145
dean,wiseman,27,currongstreet,palm garden villas,croaer,4305,qld,19740808,1613598
gracnie,crook,7,macalister crescent,grant patch,east prseton,4198,nsw,19360323,1096576
domenique,alves,4,croton street,,nome,7017,qld,19490813,2034593
jacina,frencham,12,bean crescent,barwon station,narellan,3074,qld,,3787817
kyle,rudd,,atherto h street,glenmore,muttama,5158,nt,19590521,2268332
creagh,sophie,39,maplestnoe place,medicalc entre,mansfield,5108,vic,19221207,5082702
tanar,huxley,,ashcroft crescent,kilfescle,bray aprk,2064,vic,19700512,5171988
isabella,berresford,21,parraweena,norfolk street,paddington,7330,nsw,19860819,4139219
makenzli,white,12,bimberi crescent,,seymour,2061,wa,19350712,6816535
drayson,kylke,509,schlich street,st francis vlge,bittern,3150,qld,19801205,1349437
lachlan-john,snelling,20,summerville crescent,,maldon,3206,vic,19660114,7931741
jarld,felegpa,63,badimara street,,frenchs f orest,4821,nsw,19610421,8535978
brock,kate,12,kareelahv ista,pine hill,yaroowba,4740,vic,19130707,2213154
hugh,dorsey,25,sid barnes ncrescent,rowethorpe,werrington,2144,qld,19000625,5695716
cameron,wilkins,528,bruxner close,ivenutre,albury,4607,sa,19580516,1334190
jaius,compton,92,huelin circuit,mamaergu,boyne island,2760,wa,19960806,1381082
konstantinos,white,13,lascelles circuit,,crookwell,2211,wa,19440706,5173965
hannah,white,2,gallagher xtreet,fairholme,aspendale gardens,2580,nsw,19840119,9007134
jordan,tuckwell,23,harricks xrescent,holloway haven,atherton,4560,vic,19730908,6240898
jayde,lazar off,36,castleton crescent,morayfiel d exchange,lindfield,4311,nsw,19350424,7611601
hannah,candida,7,santalum street,moorabee,,2030,vic,19210519,9787204
lilq,hick,189,atherton street,goolman street,wangiwangi,2212,nsw,19260617,8984671
nec,ryan,3,carpenter close,,cowell,2010,vic,19020623,1816092
lachlan,bottroff,92,,quandilala,brone,4670,nsw,19641111,4134354
alexandra,zilm,8,marungal avenue,dykehead,toormuna,3052,nsw,19390626,2961711
jake,alderson,,eggleston crescent,west-view,granville,5070,nsw,19460415,6446268
kristen,godfrey,48,dromard,cussen street,bray park,4156,sa,19700425,5874139
laneau,shane,5,miller street,fenne r hall,richlands,2640,vic,19430101,4023866
michael,daech,55,batman street,rockview,salisbury east,3523,nsw,19130907,9846815
whiteley,ewa n,23,bennelong cescent,roskhikl,glen innes,3171,nsw,19840025,1326266
sara,bibrlwicz,46,kingscote crescent,rowetho rpe,smithsxbeach,2026,nsw,19120602,4090488
georgia,browne,19,arthurcircle,aminya hmes,murrabit,2010,vic,19960923,9940324
naomi,boyes,4,,wattle place,kingsford,5062,vic,19760522,6564025
samantha,harrington,29,beaver place,,toukleey,6751,vic,19471114,9485434
thomas,butt,11,freeling crescent,mylo house hostel,port fairy,2486,nsw,19311128,4301794
xavier,campbell,9,norton street,pine casmp,coniston,5092,nsw,19640316,9178267
lachlan,balasubramaniam,26,mackinolty street,balmora lgarden,scarnorough,2388,nsw,19731007,1798069
emilily,paterson,9,wiburd srteet,parraweena,colac,2021,qld,19881213,6732942
harry,gaden,25,,musgrave house,surry ills,3216,vic,19770407,5999211
tazta,hem,3,birniep lace,strathela,burwood,6330,nsw,19080318,6896187
chelsea,nguyen,26,namadgi circuit,villa74 village glen,anglesea,6025,nsw,19230828,3467697
ruby,mason,24,cruikshank street,yammacoona,tarragindi,5606,vic,19090627,4941274
joshua,gaskin,61,haystack crescent,gemmav,koroit,6233,vic,19590425,3676871
jazz,campell,9,newbery crescent,cullingaepark,fairlight,3850,qld,19391218,7149087
macy,donalwson,,laseron place,barossa village,altona meadows,2760,vic,,6788131
ab bey,milburn,18,dixson circuit,the willows,roseb ud,5057,qld,19631114,4451215
rees,charles,19,hobbyzplace,locn 2557 talland,orange,6210,vic,19710428,6849799
mitchell,dent,,partridge street,elizabeth residential village,ballarat,2285,vic,19900531,1162702
lil y,danisewitsch,1,,bendigo retirement village,knoxfueld,3816,vic,19660727,7147139
bradley,shepherd,71,gull cottage,kilgour place,smithfield,4078,act,19160301,1369189
emiily,benjamin,8,holmans treet,kersey' south,coutts crossing,2278,vic,19490214,7996561
,mason,19,sheaffe street,,burwood,2507,nsw,19461025,4113226
megan,jessup,5,wyatt steet,beachfront c aravan park,ringwood,3225,nsw,19010928,9738709
aidan,dohse,14,dilboong wplace,sunningdale farm,hurstbridge,4510,tas,19191229,4932448
nicholas,huxley,,blackbutt street,burnside,unanderra,2213,vic,19761203,8423125
callum,wheatley,3,john cleland crescent,murrong,florey,2063,nsw,19651106,9895199
sedn,lgke,30,glossop crescent,craigston,megan,4812,vic,19980906,7108946
ryan,sherrington,17,stopford crescent,lvel 1280,caulfield north,4715,qld,19680507,8315298
danilela,steinbacher,43,brigden crescent,thevillage condo 7,bridgewater,6110,vid,19360208,7992465
lily,poskey,38,moore o lace,kenbar,lower templestowe,2474,nsw,19210315,8556979
chloe,whitie,22,macgregot street,merimaja,bunbury,2782,nsw,19330113,6064969
bailee,vearifng,18,bavin atreet,sun city tourist park,safety beach,6076,nsw,19741208,4201844
pegg,bradley,1,gaskplace,swanleigh,surry hills,5600,qld,19190625,8214409
cooper,mcneiwll,119,the sandys,maidment place,dungog,5075,nsw,19080127,2706283
,monda,54,burrinjuck crescent,,aubrun,3345,nsw,19041125,9464025
bennier,taylor-saige,7,ruthven street,,chincihlla,5732,qld,19910528,7222769
ellouise,domnto,36,leach street,plain view,frankston,6062,nsw,19141125,2822912
zachary,thurlow,132,eldridgfestreet,trfeusis,southern cross,4051,nsw,19230305,5024661
alaiyah,cowle,132,burbidge crescent,vali czre,pomborneit,3824,nsw,19801112,5015237
lochlano,reifferscheidt,626,carrington road,haig hpark,bonny hills,4172,vic,19020119,6477624
toby,de landre,15,quandualla,ulm steeet,ashwood,2141,vic,19380511,2977480
connor,tromp,8,eildonplace,willtarny,east maitland,7440,qld,19280129,8096262
teneille,matthews,13,bugden a venue,civic centre,jesmonc,6026,qld,19540122,7584568
emiily,millar,80,river street,canberra hse,nunawading,3340,vic,19380318,2340041
isobel,dreckow,10,landor p lace,harkyn,old toon gabbie,2650,qld,19101019,2584672
zacary,white,54,shain place,,glenwood,3840,vic,19111109,7091861
elzia,koziol,183,wattle street,blueberr hill,blacktown,6826,nsw,19940208,8842130
