given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
jessica,bradshaw,,wheadon street,yarrabin,minyip,2290,nsw,19080415,5572327
chloe,musolino,19,warrumbul street,gordonvale,brighton,3782,nt,,7147784
hayley,mortlock,19,augustus close,ronobri,tallebudgera,2630,nsw,19110617,9154301
kirra,okoniewski,11,,molyneux hse,kardinya,5330,nsw,19700823,2077704
lauren,weltman,6,tewksbury circuit,heritage estate,evans head,6330,nsw,19840930,9462453
jake,david,13,pearson street,henry kendall bayside,casino,2076,sa,19320306,5193402
montana,hawes,15,lange place,richon,glenmore park,6530,nsw,19310914,7814038
raquel,,11,windeyer street,kookaburra village,revesby,2134,qld,19850128,1770895
ruby,mason,24,weatherburn place,yammacoona,tarragindi,5606,vic,19090627,4941274
,fullerton,20,leichhardt street,gostwyck,chelsea heights,6107,nsw,19620113,4058902
chloe,grosvenor,13,clyne place,waddi,scarness,2478,nsw,19800606,2830335
leah,eisele,16,howie court,oaks caravan village,dunkeld,2505,nsw,,6306615
xavier,campbell,9,norton street,pine camp,coniston,5092,nsw,19640316,9178267
james,murabito,138,mcelhone court,balmain cove,collie,6023,vic,19080720,4654129
abby,spark,36,cordeaux street,mortlock house,mittagong,2217,vic,19930311,8511819
adam,craze,,mcclintock street,loma langie,portarlington,3199,wa,19270510,3239913
dylan,nickolai,46,jackie howe crescent,bonnie doon,waramanga,2535,nsw,,6519452
joshua,akot,8,edmunds place,villa 18,dapto,6071,vic,19010703,3188786
tyler,dolan,189,staaten crescent,newnham house,ringwood north,6059,qld,19821028,6683175
abbey,lewkowicz,33,stead place,dalamar,minchinbury,6108,nsw,19240802,1187314
tiahnee,excell,33,aroona court,normanville mews,watsonia,2290,nsw,19971223,5973196
daniel,belperio,17,templeton street,murray vale murray valley,gawler west,2066,nsw,,8978859
isobel,burnell,4,heidelberg street,cinema centre bldg,stretton,5680,vic,19900603,1027213
madison,blake,17,owen crescent,pontresina,burraneer,4701,vic,19470410,6459959
emmerson,dolan,339,tewksbury circuit,weeroona,parkside,3216,nsw,19180630,3018384
amy,mason,279,casuarina street,memorial hospital,bundaberg,3056,vic,19121126,4368305
stephanie,dudek,181,forbes street,,buddina,3226,qld,19130127,6246452
samantha,lock,6,o'sullivan street,brentwood vlge,yarra junction,7320,vic,19380113,3912051
dominic,alderson,309,clamp place,,bundamba,2766,sa,19871130,1163272
daniella,boothroyd,101,elkington street,witsend,waterloo,6058,sa,19600904,7721398
joshua,coleman,16,mosman place,aralee,kooyong,3431,nsw,19501024,2640319
pia,chell,17,bayley street,youralla,,2614,qld,19400227,4770120
david,stapenell,31,gosse street,treetops,new farm,2582,qld,19710118,6109183
holly,clarke,16,ballumbir street,talooby,sale,3163,nsw,19121217,8303839
madeline,adair,2,allman circuit,robboview,balwyn north,6006,vic,19410309,7581364
charles,white,23,westbury circuit,albion heights,dover heights,2107,qld,19470123,5209300
adam,matthews,64,elvire place,mt pleasant,port macquarie,2210,tas,19181115,3647256
dayna,gilfedder,104,burgan place,edwards chambers,hawthorn,3191,nsw,19520413,7277011
harry,rollins,22,antill street,valbella,mount isa,3142,wa,19240905,5927194
rachael,dent,1,knox street,lakewood estate,byford,4129,vic,19280722,1683994
nathan,clarke,12,forbes street,rainbow park rp 8965,flinders park,2117,qld,19500725,5135466
james,kempson,14,melia place,birks harbour,elwood,2350,nsw,19480708,1343391
stephanie,reid,4,bugden avenue,tudor,avalon,2290,nsw,19351106,1287472
joshua,petersen,8,wybalena grove,lyra park,surry hills,3162,vic,19420824,4895026
zali,mcgregor,25,goulburn street,,richlands,4307,qld,19490225,9800116
dominic,hoggan,29,devanny place,birrabilla,portarlington,3175,nsw,19561215,5034600
joshua,pringle,13,fred johns crescent,glenview,elwood,2640,sa,19720127,9406321
chevonne,wilkins,18,wilga place,the slipway,kellyville,4215,sa,19721204,9505241
michael,richmond,7,tanumbirini street,professional centre,bundaberg,3020,sa,19650831,6836733
jacob,siviour,12,dobbie place,brentwood vlge,gundagai,2839,qld,19160602,6846430
lushia,mason,26,mcdermott street,tundarra,balwyn north,2099,nsw,19261204,6453135
holly,ryan,9,cradle close,frm 654,safety bay,2074,qld,19310814,7222933
andrew,berry,70,galibal street,blue haven village,ascot,5606,sa,19540522,4799173
makenzi,quan,18,duffy street,sutherwood north,hoppers crossing,2615,wa,19711213,9713887
mia,garrigan,53,michie street,westholme,armidale,3178,nsw,19700522,6416070
zane,crouch,9,allan street,sbend carvn park,invermay,2135,tas,19590501,6678712
joel,reid,7,pearson street,lytton,floreat,3153,qld,19051112,1523622
wil,clarke,8,osburn drive,guest village (cnr bullcreek d drive,chelsea heights,5700,nsw,19100504,2181436
chelsie,,27,kauper street,lesma,eastwood,4070,nsw,19161017,6512341
pakita,beams,73,strangways street,upson & downs,hadspen,6014,qld,19520203,1295582
lachlan,hage,34,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523,3230581
joshua,green,13,duncan street,euroka,artarmon,4871,qld,19970505,4108253
jack,steinert,21,lamington street,st francis village,holden hill,7010,sa,19680119,5389848
emma,thorpe,60,sharwood crescent,wyuna,warriewood,4510,vic,19211218,3969676
lara,carbone,61,beasley street,ebony's retreat,bossley park,5343,vic,19560105,2542464
zac,ebdell,,outtrim avenue,gogulger stock,preston,4123,vic,19461126,3704089
nicholas,hassall,8,laughton street,anzac house (cnr archer s street,highton,3028,sa,19040622,3632388
harrison,laing,158,bunbury street,brightling park,wamberal,2086,wa,19620510,1807525
madison,renfrey,7,mcdougall street,pine hill,bundaberg,6010,vic,19070611,5700724
jessica,mccarthy,131,eagle circuit,sherwood,findon,0812,sa,19341117,5667929
abbey,colquhoun,21,buntine crescent,glen eden,thornlie,2390,nsw,19960607,7703106
timothy,plume,130,forsythe street,breakaway creek es,barrington,5032,vic,19861022,6729470
stella,mason,408,kallara close,the parks,mount eliza,4122,wa,19510426,7535262
wilson,green,2,jaeger circuit,bungarra,corio,2650,qld,19111005,8910567
alexandra,yiannoulis,159,archdall street,tall pines,rowville,3284,vic,19790913,7515259
isabelle,,14,larkin close,naringal orchard,box hill south,2402,nsw,19440723,3423612
elana,manivone,980,crisp circuit,broughton brook,midland,2768,qld,19720103,9877933
,felmingham,49,gawler crescent,wingara,wynnum west,6159,nsw,19920718,7791969
lucy,millar,57,duffy street,burtons lookout,wyoming,2325,sa,19171121,3254520
samantha,white,9,tillyard drive,tieve tara,hawthorne,3068,vic,19310120,8686735
kelsea,worsley,65,mackellar crescent,,hemmant,4208,qld,19990610,6206107
sienna,richmond,37,kitchener street,reynolds dale,whitebridge,2151,wa,19440523,4917696
connor,arda,35,fenner street,summervale,south melbourne,2530,wa,19750417,9721130
timothy,modystach,32,julia flynn avenue,rcg centre,charlestown,4655,vic,19671125,2430623
shelbey,green,122,edmondson street,green desert,tannalo,2145,vic,19101201,9171137
hamish,chandler,9,eton place,allanvale,bribie island,2831,tas,19871001,3981694
ben,nguyen,17,tipiloura street,centenary marketplace,bayview heights,2049,nt,19731201,1783041
lucas,rider,17,mount vernon drive,boonsville,whitfield,3193,vic,19561024,7575668
maya,ryan,74,medley street,glen echo,westmead,2500,nsw,19360504,5518965
bailey,petersen,1,goodman street,nioka,plympton south,4214,qld,19090102,3547315
jack,katarski,3,lange place,rose gardens touri,rowville,3975,qld,19320704,8850947
lucas,kulesza,7,bertel crescent,southern cross,lawrence,2577,wa,19460901,1047465
cain,synnet,17,langdon avenue,millard centre,leichhardt,2652,nsw,19881209,9321868
alana,mcgregor,8,chandler street,loughmore,blue rocks,5081,nsw,19841227,3230948
tanar,saccardo,43,irvine street,anzac house (cnr archer s street,canterbury,3690,wa,19100526,7953897
talia,petersen,15,callaway crescent,karoola,hoppers crossing,4515,sa,19000307,3839840
finn,ryan,5,spowers circuit,champsaur,coombabah,2536,vic,19500807,3429777
benjamin,liccioni,2,golden grove,jestarlei,lavington,2042,wa,19100711,2197467
keelin,kalnins,2,ellerston avenue,goughs bay,berwick,2022,nsw,19621011,7541911
jake,gillard,121,blackbutt street,ethnam farm,maitland,3088,nsw,19590828,1616065
elana,wilkins,11,blowering street,homevale,st kilda east,7183,nsw,19920601,4088657
jessica,fabel,28,hilder street,mount beauty,glenlee,2116,sa,19140806,5932691
ruby,parashar,773,tytherleigh street,the willows,eastwood,4605,sa,19900510,1990268
bailee,dooley,24,balfour crescent,baybreeze,bowral,3152,vic,19140520,5906239
braiden,hohn,6,swinden street,alanvale,mulgrave east,7140,nsw,19920920,4170069
imogen,miles,14,smalley circuit,tingara vlge,toorak,2259,sa,19070626,4846134
claudia,white,76,willoughby crescent,greenslopes,albion park rail,3178,wa,19810107,1170705
stelio,hand,23,mehaffey crescent,airforce memorial estate,roleystone,2456,nsw,19540125,3373062
aidan,hamdan,163,bacchus circuit,mermaid plaza dental centre (cnr gold co,mitcham,2710,qld,19101119,1603791
henry,greenhalgh,2,elizabeth crescent,murray vale u p a,shorncliffe,4516,wa,19670212,3335029
sophie,wynne,25,leahy close,box range,beechboro,2340,wa,19940105,5948897
emiily,reid,32,ina gregory circuit,,camira,3172,nsw,19041113,8734967
jade,binns,2,fiveash street,caterer,auburn,3690,nsw,19470306,5117331
allegra,cobbin,19,abbott street,palestine,glenside,3400,nsw,19690819,8391278
wil,whiteley,93,simpson street,strathleven,kingston,2151,wa,19440822,8896048
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243
benjamin,paine,277,,rose lane centre,glengowrie,2046,vic,19531018,3571554
lochlan,reifferscheidt,626,carrington road,haigh park,eaton,4172,vic,19020119,6477624
raquel,vandonderen,23,clift crescent,albaredo,maryborough,5113,nsw,19591023,7083852
blake,cheers,217,rees place,,dalby,6021,qld,19751205,6719640
christian,drechsler,75,white crescent,,summer hill,7018,sa,19580327,1471940
sara-louise,chandler,309,schonell circuit,shoal bay,sheidow park,2761,nsw,19050207,3731436
kirra,fitzpatrick,21,dodwell street,dusty corner,midvale,5083,vic,19141108,9581574
madison,coltman,5,cowlishaw street,tathra river est,goonellabah,3075,vic,19560602,2561010
josephine,yu,145,hensman street,lambar,burwood,6164,wa,19110903,5792336
callum,hauser,2,nambir court,zeevoo,mount annan,2641,vic,19480329,3757652
thomas,orchard,,maribyrnong avenue,the broadwalk arcade,huntfield heights,6210,vic,19841206,1818117
timothy,jesser,,hackett garden,narraburra lodge,killara,2283,vic,19000601,9949289
alexandra,nguyen,26,fremantle drive,merricroft,highton,6532,nsw,19440220,2682401
benjamin,clarke,122,archibald street,locn 1487,nickol,2535,nsw,19010518,1978760
daniel,mason,10,hazel smith crescent,grant patch,rochedale south,3688,vic,19900531,3210073
oliver,jennions,4,o'shanassy street,rye park,glenmore park,3555,nsw,19500316,1498603
matilda,ryan,5,bogan place,aldinga beach court,bethania,2259,nsw,19401012,6674118
lewis,portlock,11,english court,,burwood,2541,nsw,19240603,6033701
callum,moyse,7,lynch street,walkabout palms,brighton-le-sands,4740,tas,19130714,5145083
ryleh,miles,7,yarra street,annecy park,carlingford,3616,nsw,19850930,8262494
kalli,watkin,187,getting crescent,koah lodge,newrybar,4301,vic,19031202,2486965
sara,carmody,14,gilmore crescent,brentwood vlge,denmark,4560,wa,19830421,7880298
annabel,thorpe,19,ardlethan street,galloway,rokeby,4670,vic,19920305,2814912
robert,maczkowiack,40,broadbent street,jandera south,port lincoln,6153,nsw,19030102,4106094
eva,painter,116,castleton crescent,mawingo,malvern east,3338,nsw,19770419,6468703
callum,jancek,22,darley place,garema place surgery,ballarat north,4745,nsw,19201229,2980733
tarshya,hazell,51,chauvel circle,,toorak,3073,nsw,19211102,1853367
ashlee,bishop,40,john james hospital,omaha,dromana,4816,nsw,19000916,8269833
keely,demarco,56,serpentine street,,mona vale,5113,wa,19910622,2184846
georgia,glover-smith,34,howse street,,raby,5340,wa,19790813,8934327
oliver,ryan,23,candlebark close,holiday vlge,banks,4570,vic,19100420,5337535
eboni,kempton,22,walton street,henry kendall bayside,vale park,2205,sa,19330113,3037416
caleb,webb,52,badimara street,retirement village,kuraby,4655,qld,19890709,7501704
lachlan,nguyen,70,bushby close,locheil,wilson,5046,nsw,19660926,4360586
barnaby,dixon,21,charteris crescent,,ascot vale,5012,nsw,19960422,4817798
rosie,white,2,snowden place,brambletye vinyard,black rock,0835,wa,19020405,4810152
andrew,simmonds,9,blackman crescent,ra 23012,ashgrove,2204,nt,19131226,1378126
samara,pringle,7,allan street,bonnie doon,campbelltown,5073,nsw,19560429,3493586
ruby,clarke,368,jackie howe crescent,parklands village,bundaberg,2030,nsw,19250903,9905791
,white,28,young street,ripplevale,maydena,3102,nsw,19260930,2545305
riley,mort,4,shirra close,the meadows,kalamunda,0880,nsw,19870801,4540256
evangelia,purser,10,lahey place,rowethorpe,malabar,4034,vic,19260924,1704541
jai,browne,124,eugenia street,jacqoona station,ascot vale,3350,wa,19030809,8431885
zane,white,15,mcwhae circuit,westmead accom,concord west,2032,vic,19770208,9225108
adam,adair,14,wattle street,red arrow,albany creek,2825,nsw,19560420,1699586
sophie,grosser,86,tryon street,bethel hostel,bull creek,3875,wa,19011031,6415988
adam,clarke,3,skinner street,kona,woodcroft,4878,wa,19270705,7112414
john-paul,parr,22,david street,greater cess vill,croydon north,4737,wa,19800811,8703902
emiily,bradshaw,19,parkhill street,foxdown,south grafton,4207,vic,19270912,2964855
hayden,thredgold,7,callaway crescent,danric lodge,keilor park,2365,nsw,19370416,5433941
freya,marlow,4,barlow street,merryvale,berwick,3400,tas,19661021,8600151
ainsley,shepherdson,16,jackie howe crescent,huntawyle,moorooka,2261,nsw,19161125,3591742
emiily,nguyen,215,lelta place,yanalah,nowra,4179,qld,19091124,2809085
jed,boulter,41,mcmillan crescent,old post office,bundaberg,5213,nsw,19471229,2521349
caleb,newberry,14,mackenzie street,mountainview retirement vlge,emerald,2560,sa,19211203,1454135
caitlin,de boar,21,crisp street,section,jan juc,5400,nsw,19460307,3080624
tiarna,cannell,685,deacon close,,wooli,2287,wa,19020305,6547713
matthew,jardine,36,sainsbury street,alice downs,windsor,4573,nsw,19180805,2211117
joshua,heron,23,dooring street,drypoint,barraba,4214,nsw,19700227,6931228
luke,karlsen,119,mckenzie street,moonee beach caravan park,woodlands,2224,vic,19060425,3838005
henry,varcoe,4,fox place,cabbage tree,robina,6051,wa,19440630,4816938
hannah,morrison,14,strzelecki crescent,orchid square,auburn,2151,qld,19010126,4820527
lily,browne,1,spring range road,wandella park snowy,somerset,2042,qld,19990812,1727298
joselyn,brus,21,carandini street,,murray bridge,2090,tas,19020520,6801064
lachlan,crouch,21,northbourne avenue,navillus,sherwood,4305,qld,19781007,5148084
ajay,poumako,100,bedford street,youralla,rostrevor,3029,qld,19540417,4762088
mitchell,wheatley,63,embling street,,mongarlowe,2795,qld,19641102,3016745
charlotte,needham,46,wattle street,courallie,colo vale,3161,sa,19890118,2377987
leah,huxley,4,knoke avenue,,minto,2782,nsw,19680903,4353919
ashleigh,droegemueller,8,callaghan street,osters,adamstown,3070,nsw,19300808,1309189
trey,saines,26,throssell street,kindilan,buff point,4161,act,19110205,2740304
holly,harrington,340,kirkton street,barwick pastoral,taringa,4454,vic,19180806,6513574
jacob,o'shannessy,233,osburn drive,goldenoaks village,maitland,2640,nsw,19380807,4654746
archie,mccarthy,9,playoust place,keriroca,ascot,3919,vic,19591221,4937930
lauren,gastarini,12,spowers circuit,menedebri,modbury,4680,vic,19731226,5596194
ethan,muthukuda,25,,glen fern,hillside,2250,vic,19581107,4421577
thomas,campbell,45,windich street,spring vale,blacktown,7304,nsw,19640105,4359063
christian,wallin,214,arabana street,brentwood village,abercrombie,2107,vic,19151009,3484473
bianca,cobbett,32,yerralee road,wongon,woodend,3083,vic,,1020735
luke,broadhead,44,sewell place,golden down,waterloo corner,3123,qld,19571018,8632021
thomas,rankine,7,davis street,veone,bossley park,2127,vic,19280703,6882558
james,alderson,52,bellchambers crescent,paddy's river,,3337,qld,19071013,4232347
brooke,green,14,laker crescent,sapri,whittingham,2166,wa,19920111,6640023
mitchell,ramush,1,hann street,keira,sunshine beach,3943,sa,19480321,7925486
zachariah,campbell,32,gellibrand street,carowood,keswick,3148,vic,19271210,2544494
ruby,hulley,,knaggs crescent,strabane,bayswater north,2283,wa,19201008,3808150
zachariah,nadels,68,dennys place,laureldale,northgate,2133,qld,19801214,9144398
jack,fitzpatrick,,condell street,sec 1,fullarton,2221,vic,19041121,9595043
trey,goetze,4,petterd street,bonny doon,brighton,7054,qld,19520118,1744778
sean,varcoe,29,osburn drive,bonaza park,ferndale,4560,nsw,19601031,7839163
christian,goetze,5,manna close,torrington,mill park,2323,nsw,19510117,3619285
william,colquhoun,955,smalley circuit,villa 3,harbord,2200,vic,19141107,1327358
oliver,agius,54,ashburton circuit,gilston lodge,bray park,2161,wa,19651114,6136263
kristo,matthews,632,southern cross drive,mafeking,pelican waters,2284,wa,19760312,5609707
